county,precinct,office,district,party,candidate,votes,absentee,provisional,election_day,early_vote
Clay,Bradshaw & Haywood,State Treasurer,,REP,Treasurer of State Dennis Milligan,139,1,1,104,33
Clay,Johnson,State Treasurer,,REP,Treasurer of State Dennis Milligan,68,3,0,53,12
Clay,Knob,State Treasurer,,REP,Treasurer of State Dennis Milligan,37,2,0,29,6
Clay,Liddell & Chalk Bluff,State Treasurer,,REP,Treasurer of State Dennis Milligan,132,1,1,77,53
Clay,Payne & Swain,State Treasurer,,REP,Treasurer of State Dennis Milligan,80,1,0,33,46
Clay,Pollard,State Treasurer,,REP,Treasurer of State Dennis Milligan,136,0,0,100,36
Clay,Brown & Carpenter,State Treasurer,,REP,Treasurer of State Dennis Milligan,79,1,1,65,12
Clay,Cache & Wilson,State Treasurer,,REP,Treasurer of State Dennis Milligan,46,0,0,38,8
Clay,Clark,State Treasurer,,REP,Treasurer of State Dennis Milligan,37,2,0,30,5
Clay,Nelson,State Treasurer,,REP,Treasurer of State Dennis Milligan,31,0,0,17,14
Clay,N Kilgore & Cleveland,State Treasurer,,REP,Treasurer of State Dennis Milligan,478,6,6,194,272
Clay,S Kilgore & Gleghorn,State Treasurer,,REP,Treasurer of State Dennis Milligan,407,3,4,148,252
Clay,North St. Francis,Auditor of State,,REP,Auditor Andrea Lea,685,21,0,274,390
Clay,South St. Francis,Auditor of State,,REP,Auditor Andrea Lea,367,5,2,157,203
Clay,East Oak Bluff & Blue Cane,Auditor of State,,REP,Auditor Andrea Lea,209,3,0,151,55
Clay,West Oak Bluff,Auditor of State,,REP,Auditor Andrea Lea,246,0,0,211,35
Clay,Bennett and Lemmons,Auditor of State,,REP,Auditor Andrea Lea,92,0,0,66,26
Clay,Bradshaw & Haywood,Auditor of State,,REP,Auditor Andrea Lea,140,1,1,103,35
Clay,Johnson,Auditor of State,,REP,Auditor Andrea Lea,64,3,0,50,11
Clay,Knob,Auditor of State,,REP,Auditor Andrea Lea,33,2,0,26,5
Clay,Liddell & Chalk Bluff,Auditor of State,,REP,Auditor Andrea Lea,129,0,0,77,52
Clay,Payne & Swain,Auditor of State,,REP,Auditor Andrea Lea,82,1,0,35,46
Clay,Pollard,Auditor of State,,REP,Auditor Andrea Lea,136,0,0,100,36
Clay,Brown & Carpenter,Auditor of State,,REP,Auditor Andrea Lea,83,1,1,69,12
Clay,Cache & Wilson,Auditor of State,,REP,Auditor Andrea Lea,41,0,0,35,6
Clay,Clark,Auditor of State,,REP,Auditor Andrea Lea,41,2,0,33,6
Clay,Nelson,Auditor of State,,REP,Auditor Andrea Lea,29,0,0,15,14
Clay,N Kilgore & Cleveland,Auditor of State,,REP,Auditor Andrea Lea,496,6,7,206,277
Clay,S Kilgore & Gleghorn,Auditor of State,,REP,Auditor Andrea Lea,430,2,4,153,271
Clay,North St. Francis,Auditor of State,,LIB,David E. Dinwiddie,158,2,0,54,102
Clay,South St. Francis,Auditor of State,,LIB,David E. Dinwiddie,98,1,0,48,49
Clay,East Oak Bluff & Blue Cane,Auditor of State,,LIB,David E. Dinwiddie,70,4,0,47,19
Clay,West Oak Bluff,Auditor of State,,LIB,David E. Dinwiddie,75,0,0,57,18
Clay,Bennett and Lemmons,Auditor of State,,LIB,David E. Dinwiddie,20,0,0,17,3
Clay,Bradshaw & Haywood,Auditor of State,,LIB,David E. Dinwiddie,18,0,0,12,6
Clay,Johnson,Auditor of State,,LIB,David E. Dinwiddie,14,0,0,12,2
Clay,Knob,Auditor of State,,LIB,David E. Dinwiddie,10,0,0,9,1
Clay,Liddell & Chalk Bluff,Auditor of State,,LIB,David E. Dinwiddie,21,1,0,13,7
Clay,Payne & Swain,Auditor of State,,LIB,David E. Dinwiddie,12,0,0,7,5
Clay,Pollard,Auditor of State,,LIB,David E. Dinwiddie,29,1,0,24,4
Clay,Brown & Carpenter,Auditor of State,,LIB,David E. Dinwiddie,20,0,0,15,5
Clay,Cache & Wilson,Auditor of State,,LIB,David E. Dinwiddie,17,0,0,13,4
Clay,Clark,Auditor of State,,LIB,David E. Dinwiddie,11,0,0,10,1
Clay,Nelson,Auditor of State,,LIB,David E. Dinwiddie,9,0,0,7,2
Clay,N Kilgore & Cleveland,Auditor of State,,LIB,David E. Dinwiddie,89,0,1,38,50
Clay,S Kilgore & Gleghorn,Auditor of State,,LIB,David E. Dinwiddie,61,4,1,23,33
Clay,North St. Francis,Commissioner of State Lands,,DEM,Larry Williams,269,4,0,88,177
Clay,South St. Francis,Commissioner of State Lands,,DEM,Larry Williams,155,0,0,73,82
Clay,East Oak Bluff & Blue Cane,Commissioner of State Lands,,DEM,Larry Williams,98,5,0,69,24
Clay,West Oak Bluff,Commissioner of State Lands,,DEM,Larry Williams,119,0,0,94,25
Clay,Bennett and Lemmons,Commissioner of State Lands,,DEM,Larry Williams,24,0,0,21,3
Clay,Bradshaw & Haywood,Commissioner of State Lands,,DEM,Larry Williams,31,0,0,21,10
Clay,Johnson,Commissioner of State Lands,,DEM,Larry Williams,17,1,0,15,1
Clay,Knob,Commissioner of State Lands,,DEM,Larry Williams,15,0,0,12,3
Clay,Liddell & Chalk Bluff,Commissioner of State Lands,,DEM,Larry Williams,41,1,0,26,14
Clay,Payne & Swain,Commissioner of State Lands,,DEM,Larry Williams,22,0,0,11,11
Clay,Pollard,Commissioner of State Lands,,DEM,Larry Williams,39,1,0,30,8
Clay,Brown & Carpenter,Commissioner of State Lands,,DEM,Larry Williams,34,0,0,27,7
Clay,Cache & Wilson,Commissioner of State Lands,,DEM,Larry Williams,24,2,0,17,5
Clay,Clark,Commissioner of State Lands,,DEM,Larry Williams,18,0,0,15,3
Clay,Nelson,Commissioner of State Lands,,DEM,Larry Williams,13,0,0,9,4
Clay,N Kilgore & Cleveland,Commissioner of State Lands,,DEM,Larry Williams,165,3,3,60,99
Clay,S Kilgore & Gleghorn,Commissioner of State Lands,,DEM,Larry Williams,134,6,2,44,82
Clay,North St. Francis,Commissioner of State Lands,,REP,Tommy Land,557,18,0,224,315
Clay,South St. Francis,Commissioner of State Lands,,REP,Tommy Land,297,4,1,122,170
Clay,East Oak Bluff & Blue Cane,Commissioner of State Lands,,REP,Tommy Land,185,2,0,131,52
Clay,West Oak Bluff,Commissioner of State Lands,,REP,Tommy Land,202,0,0,172,30
Clay,Bennett and Lemmons,Commissioner of State Lands,,REP,Tommy Land,84,0,0,60,24
Clay,Bradshaw & Haywood,Commissioner of State Lands,,REP,Tommy Land,123,1,1,90,31
Clay,Johnson,Commissioner of State Lands,,REP,Tommy Land,61,2,0,47,12
Clay,Knob,Commissioner of State Lands,,REP,Tommy Land,30,2,0,25,3
Clay,Liddell & Chalk Bluff,Commissioner of State Lands,,REP,Tommy Land,110,0,1,65,44
Clay,Payne & Swain,Commissioner of State Lands,,REP,Tommy Land,69,1,0,29,39
Clay,Pollard,Commissioner of State Lands,,REP,Tommy Land,125,0,0,93,32
Clay,Brown & Carpenter,Commissioner of State Lands,,REP,Tommy Land,70,1,1,58,10
Clay,Cache & Wilson,Commissioner of State Lands,,REP,Tommy Land,36,0,0,30,6
Clay,Clark,Commissioner of State Lands,,REP,Tommy Land,30,1,0,25,4
Clay,Nelson,Commissioner of State Lands,,REP,Tommy Land,24,0,0,12,12
Clay,N Kilgore & Cleveland,Commissioner of State Lands,,REP,Tommy Land,394,4,5,173,212
Clay,S Kilgore & Gleghorn,Commissioner of State Lands,,REP,Tommy Land,344,0,3,124,217
Clay,North St. Francis,Commissioner of State Lands,,LIB,T.J. Campbell,30,1,0,18,11
Clay,South St. Francis,Commissioner of State Lands,,LIB,T.J. Campbell,22,2,0,12,8
Clay,East Oak Bluff & Blue Cane,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,3,0
Clay,West Oak Bluff,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Clay,Bennett and Lemmons,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,2,1
Clay,Bradshaw & Haywood,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Clay,Johnson,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,2,0
Clay,Knob,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Clay,Liddell & Chalk Bluff,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Clay,Payne & Swain,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,1,1
Clay,Pollard,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Clay,Brown & Carpenter,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1,0
Clay,Cache & Wilson,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,3,0
Clay,Clark,Commissioner of State Lands,,LIB,T.J. Campbell,5,1,0,3,1
Clay,Nelson,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1,0
Clay,N Kilgore & Cleveland,Commissioner of State Lands,,LIB,T.J. Campbell,31,0,0,12,19
Clay,S Kilgore & Gleghorn,Commissioner of State Lands,,LIB,T.J. Campbell,14,0,0,7,7
Clay,North St. Francis,State Representative District 56,,REP,Representative Joe Jett,663,19,0,278,366
Clay,South St. Francis,State Representative District 56,,REP,Representative Joe Jett,353,4,2,154,193
Clay,East Oak Bluff & Blue Cane,State Representative District 56,,REP,Representative Joe Jett,196,2,0,140,54
Clay,West Oak Bluff,State Representative District 56,,REP,Representative Joe Jett,241,0,0,202,39
Clay,Bennett and Lemmons,State Representative District 56,,REP,Representative Joe Jett,85,0,0,62,23
Clay,Bradshaw & Haywood,State Representative District 56,,REP,Representative Joe Jett,136,1,1,103,31
Clay,Johnson,State Representative District 56,,REP,Representative Joe Jett,66,3,0,51,12
Clay,Knob,State Representative District 56,,REP,Representative Joe Jett,33,2,0,28,3
Clay,Liddell & Chalk Bluff,State Representative District 56,,REP,Representative Joe Jett,129,1,1,76,51
Clay,Payne & Swain,State Representative District 56,,REP,Representative Joe Jett,77,1,0,31,45
Clay,Pollard,State Representative District 56,,REP,Representative Joe Jett,124,0,0,92,32
Clay,Brown & Carpenter,State Representative District 56,,REP,Representative Joe Jett,88,1,1,74,12
Clay,Cache & Wilson,State Representative District 56,,REP,Representative Joe Jett,34,0,0,26,8
Clay,Clark,State Representative District 56,,REP,Representative Joe Jett,39,2,0,33,4
Clay,Nelson,State Representative District 56,,REP,Representative Joe Jett,28,0,0,16,12
Clay,N Kilgore & Cleveland,State Representative District 56,,REP,Representative Joe Jett,429,5,6,180,238
Clay,S Kilgore & Gleghorn,State Representative District 56,,REP,Representative Joe Jett,376,3,4,134,235
Clay,North St. Francis,State Representative District 56,,DEM,Ryan Carter,215,5,0,65,145
Clay,South St. Francis,State Representative District 56,,DEM,Ryan Carter,130,1,0,55,74
Clay,East Oak Bluff & Blue Cane,State Representative District 56,,DEM,Ryan Carter,90,5,0,63,22
Clay,West Oak Bluff,State Representative District 56,,DEM,Ryan Carter,84,0,0,68,16
Clay,Bennett and Lemmons,State Representative District 56,,DEM,Ryan Carter,27,0,0,21,6
Clay,Bradshaw & Haywood,State Representative District 56,,DEM,Ryan Carter,24,0,0,13,11
Clay,Johnson,State Representative District 56,,DEM,Ryan Carter,14,0,0,13,1
Clay,Knob,State Representative District 56,,DEM,Ryan Carter,12,0,0,9,3
Clay,Liddell & Chalk Bluff,State Representative District 56,,DEM,Ryan Carter,29,0,0,19,10
Clay,Payne & Swain,State Representative District 56,,DEM,Ryan Carter,18,0,0,11,7
Clay,Pollard,State Representative District 56,,DEM,Ryan Carter,44,1,0,34,9
Clay,Brown & Carpenter,State Representative District 56,,DEM,Ryan Carter,20,0,0,13,7
Clay,Cache & Wilson,State Representative District 56,,DEM,Ryan Carter,29,2,0,24,3
Clay,Clark,State Representative District 56,,DEM,Ryan Carter,14,0,0,10,4
Clay,Nelson,State Representative District 56,,DEM,Ryan Carter,11,0,0,7,4
Clay,N Kilgore & Cleveland,State Representative District 56,,DEM,Ryan Carter,171,2,3,69,97
Clay,S Kilgore & Gleghorn,State Representative District 56,,DEM,Ryan Carter,125,3,1,45,76
Clay,North St. Francis,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,479,8,0,174,297
Clay,South St. Francis,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,269,1,2,118,148
Clay,East Oak Bluff & Blue Cane,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,151,6,0,104,41
Clay,West Oak Bluff,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,196,0,0,160,36
Clay,Bennett and Lemmons,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,62,0,0,40,22
Clay,Bradshaw & Haywood,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,93,1,1,65,26
Clay,Johnson,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,47,2,0,35,10
Clay,Knob,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,22,0,0,19,3
Clay,Liddell & Chalk Bluff,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,90,0,1,48,41
Clay,Payne & Swain,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,53,1,0,23,29
Clay,Pollard,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,73,0,0,54,19
Clay,Brown & Carpenter,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,65,1,0,49,15
Clay,Cache & Wilson,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,40,0,0,34,6
Clay,Clark,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,30,2,0,23,5
Clay,Nelson,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,20,0,0,10,10
Clay,N Kilgore & Cleveland,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,361,4,5,146,206
Clay,S Kilgore & Gleghorn,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,330,4,3,115,208
Clay,North St. Francis,State Supreme Court Associate Justice Position 3,,NON,David Sterling,345,11,0,147,187
Clay,South St. Francis,State Supreme Court Associate Justice Position 3,,NON,David Sterling,184,3,0,81,100
Clay,East Oak Bluff & Blue Cane,State Supreme Court Associate Justice Position 3,,NON,David Sterling,122,1,0,93,28
Clay,West Oak Bluff,State Supreme Court Associate Justice Position 3,,NON,David Sterling,123,0,0,105,18
Clay,Bennett and Lemmons,State Supreme Court Associate Justice Position 3,,NON,David Sterling,43,0,0,37,6
Clay,Bradshaw & Haywood,State Supreme Court Associate Justice Position 3,,NON,David Sterling,63,0,0,50,13
Clay,Johnson,State Supreme Court Associate Justice Position 3,,NON,David Sterling,27,0,0,24,3
Clay,Knob,State Supreme Court Associate Justice Position 3,,NON,David Sterling,21,2,0,16,3
Clay,Liddell & Chalk Bluff,State Supreme Court Associate Justice Position 3,,NON,David Sterling,57,1,0,42,14
Clay,Payne & Swain,State Supreme Court Associate Justice Position 3,,NON,David Sterling,33,0,0,16,17
Clay,Pollard,State Supreme Court Associate Justice Position 3,,NON,David Sterling,85,1,0,65,19
Clay,Brown & Carpenter,State Supreme Court Associate Justice Position 3,,NON,David Sterling,36,0,1,32,3
Clay,Cache & Wilson,State Supreme Court Associate Justice Position 3,,NON,David Sterling,19,0,0,15,4
Clay,Clark,State Supreme Court Associate Justice Position 3,,NON,David Sterling,23,0,0,20,3
Clay,Nelson,State Supreme Court Associate Justice Position 3,,NON,David Sterling,17,0,0,12,5
Clay,N Kilgore & Cleveland,State Supreme Court Associate Justice Position 3,,NON,David Sterling,210,1,1,94,114
Clay,S Kilgore & Gleghorn,State Supreme Court Associate Justice Position 3,,NON,David Sterling,148,2,2,55,89
Clay,North St. Francis,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,817,18,0,324,475
Clay,South St. Francis,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,444,4,1,198,241
Clay,East Oak Bluff & Blue Cane,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,257,7,0,184,66
Clay,West Oak Bluff,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,305,0,0,255,50
Clay,Bennett and Lemmons,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,102,0,0,77,25
Clay,Bradshaw & Haywood,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,141,1,0,105,35
Clay,Johnson,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,68,1,0,56,11
Clay,Knob,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,35,2,0,27,6
Clay,Liddell & Chalk Bluff,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,142,1,1,85,55
Clay,Payne & Swain,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,82,1,0,35,46
Clay,Pollard,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,146,0,0,114,32
Clay,Brown & Carpenter,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,93,1,1,75,16
Clay,Cache & Wilson,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,60,2,0,48,10
Clay,Clark,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,51,2,0,41,8
Clay,Nelson,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,33,0,0,20,13
Clay,N Kilgore & Cleveland,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,542,5,7,233,297
Clay,S Kilgore & Gleghorn,CC Circuit Clerk,,DEM,Janet Luff Kilbreath,462,7,4,172,279
Clay,North St. Francis,Tax Assessor,,REP,Erika Snow,286,9,0,130,147
Clay,South St. Francis,Tax Assessor,,REP,Erika Snow,185,2,1,86,96
Clay,East Oak Bluff & Blue Cane,Tax Assessor,,REP,Erika Snow,147,3,0,109,35
Clay,West Oak Bluff,Tax Assessor,,REP,Erika Snow,169,0,0,143,26
Clay,Bennett and Lemmons,Tax Assessor,,REP,Erika Snow,64,0,0,49,15
Clay,Bradshaw & Haywood,Tax Assessor,,REP,Erika Snow,89,1,1,65,22
Clay,Johnson,Tax Assessor,,REP,Erika Snow,48,2,0,35,11
Clay,Knob,Tax Assessor,,REP,Erika Snow,23,1,0,19,3
Clay,Liddell & Chalk Bluff,Tax Assessor,,REP,Erika Snow,64,0,0,44,20
Clay,Payne & Swain,Tax Assessor,,REP,Erika Snow,43,1,0,16,26
Clay,Pollard,Tax Assessor,,REP,Erika Snow,75,0,0,51,24
Clay,Brown & Carpenter,Tax Assessor,,REP,Erika Snow,60,1,0,50,9
Clay,Cache & Wilson,Tax Assessor,,REP,Erika Snow,32,0,0,26,6
Clay,Clark,Tax Assessor,,REP,Erika Snow,30,1,0,24,5
Clay,Nelson,Tax Assessor,,REP,Erika Snow,22,0,0,12,10
Clay,N Kilgore & Cleveland,Tax Assessor,,REP,Erika Snow,339,3,5,152,179
Clay,S Kilgore & Gleghorn,Tax Assessor,,REP,Erika Snow,267,1,3,100,163
Clay,North St. Francis,Tax Assessor,,DEM,Tracy Gurley,589,14,0,209,366
Clay,South St. Francis,Tax Assessor,,DEM,Tracy Gurley,296,4,1,122,169
Clay,East Oak Bluff & Blue Cane,Tax Assessor,,DEM,Tracy Gurley,139,4,0,94,41
Clay,West Oak Bluff,Tax Assessor,,DEM,Tracy Gurley,158,0,0,129,29
Clay,Bennett and Lemmons,Tax Assessor,,DEM,Tracy Gurley,49,0,0,35,14
Clay,Bradshaw & Haywood,Tax Assessor,,DEM,Tracy Gurley,70,0,0,50,20
Clay,Johnson,Tax Assessor,,DEM,Tracy Gurley,32,1,0,29,2
Clay,Knob,Tax Assessor,,DEM,Tracy Gurley,22,1,0,18,3
Clay,Liddell & Chalk Bluff,Tax Assessor,,DEM,Tracy Gurley,93,1,1,51,40
Clay,Payne & Swain,Tax Assessor,,DEM,Tracy Gurley,52,0,0,26,26
Clay,Pollard,Tax Assessor,,DEM,Tracy Gurley,93,1,0,76,16
Clay,Brown & Carpenter,Tax Assessor,,DEM,Tracy Gurley,46,0,1,36,9
Clay,Cache & Wilson,Tax Assessor,,DEM,Tracy Gurley,30,2,0,24,4
Clay,Clark,Tax Assessor,,DEM,Tracy Gurley,23,1,0,19,3
Clay,Nelson,Tax Assessor,,DEM,Tracy Gurley,17,0,0,11,6
Clay,N Kilgore & Cleveland,Tax Assessor,,DEM,Tracy Gurley,255,4,4,94,153
Clay,S Kilgore & Gleghorn,Tax Assessor,,DEM,Tracy Gurley,233,6,2,77,148
Clay,Payne & Swain,P&S Constable Payne & Swain,,REP,Chip O'Connor,58,1,0,25,32
Clay,Payne & Swain,P&S Constable Payne & Swain,,IND,Jase Speer,35,0,0,17,18
Clay,North St. Francis,Piggott Mayor Piggott,,IND,Jim Poole,372,16,2,127,227
Clay,South St. Francis,Piggott Mayor Piggott,,IND,Jim Poole,180,4,0,64,112
Clay,North St. Francis,Piggott Mayor Piggott,,IND,Travis Williams,433,8,0,177,248
Clay,South St. Francis,Piggott Mayor Piggott,,IND,Travis Williams,247,2,0,118,127
Clay,North St. Francis,Piggott City Clerk Piggott,,IND,Julie McMillon,415,11,1,170,233
Clay,South St. Francis,Piggott City Clerk Piggott,,IND,Julie McMillon,240,2,0,122,116
Clay,North St. Francis,Piggott City Clerk Piggott,,IND,Ramona Magee,385,13,1,131,240
Clay,South St. Francis,Piggott City Clerk Piggott,,IND,Ramona Magee,184,4,0,58,122
Clay,North St. Francis,Piggott SW 2 Piggott,,IND,Jimmy L. Chilcutt,38,1,0,14,23
Clay,South St. Francis,Piggott SW 2 Piggott,,IND,Jimmy L. Chilcutt,26,0,0,11,15
Clay,North St. Francis,Piggott SW 2 Piggott,,IND,Brent Sanders,362,11,0,148,203
Clay,South St. Francis,Piggott SW 2 Piggott,,IND,Brent Sanders,206,2,0,105,99
Clay,North St. Francis,Piggott SW 2 Piggott,,IND,Jamey Parks,400,10,2,142,246
Clay,South St. Francis,Piggott SW 2 Piggott,,IND,Jamey Parks,190,4,0,62,124
Clay,North St. Francis,Piggott NW 2 Piggott,,IND,Kevin Jones,525,18,2,184,321
Clay,South St. Francis,Piggott NW 2 Piggott,,IND,Kevin Jones,250,5,0,105,140
Clay,North St. Francis,Piggott NW 2 Piggott,,IND,Mike Cook,278,6,0,119,153
Clay,South St. Francis,Piggott NW 2 Piggott,,IND,Mike Cook,172,1,0,75,96
Clay,East Oak Bluff & Blue Cane,Rector Mayor Rector,,IND,Teresa L Roofe,161,4,0,124,33
Clay,West Oak Bluff,Rector Mayor Rector,,IND,Teresa L Roofe,236,0,0,196,40
Clay,Liddell & Chalk Bluff,St. Francis Mayor St.Francis,,IND,Teressa Johnson,28,0,0,22,6
Clay,Liddell & Chalk Bluff,St. Francis Mayor St.Francis,,IND,Charles Conley,27,1,0,19,7
Clay,Bennett and Lemmons,McDougal Mayor McDougal,,IND,Carroll Shipman,36,0,0,30,6
Clay,Bradshaw & Haywood,Greenway Mayor Greenway,,IND,W F (Bill) McHaffey,43,0,0,36,7
Clay,N Kilgore & Cleveland,Corning Mayor Corning,,IND,Gregory D. Ahrent,202,1,3,79,119
Clay,S Kilgore & Gleghorn,Corning Mayor Corning,,IND,Gregory D. Ahrent,239,4,3,76,156
Clay,N Kilgore & Cleveland,Corning Mayor Corning,,IND,Rob Young,22,0,1,9,12
Clay,S Kilgore & Gleghorn,Corning Mayor Corning,,IND,Rob Young,17,0,1,10,6
Clay,N Kilgore & Cleveland,Corning Mayor Corning,,IND,Mickey Hollis,162,4,1,56,101
Clay,S Kilgore & Gleghorn,Corning Mayor Corning,,IND,Mickey Hollis,102,1,1,38,62
Clay,N Kilgore & Cleveland,Corning Mayor Corning,,IND,Bob Fry,59,0,2,19,38
