county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Newton,Big Creek,U.S. Congress District 3,,REP,Congressman Steve Womack,56,56,0,0
Newton,Dogpatch,U.S. Congress District 3,,REP,Congressman Steve Womack,140,140,0,0
Newton,Grove,U.S. Congress District 3,,REP,Congressman Steve Womack,533,259,10,264
Newton,Hasty,U.S. Congress District 3,,REP,Congressman Steve Womack,91,91,0,0
Newton,Polk,U.S. Congress District 3,,REP,Congressman Steve Womack,67,67,0,0
Newton,Richland,U.S. Congress District 3,,REP,Congressman Steve Womack,91,91,0,0
Newton,White,U.S. Congress District 3,,REP,Congressman Steve Womack,157,157,0,0
Newton,Big Creek,U.S. Congress District 3,,LIB,Michael J. Kalagias,2,2,0,0
Newton,Dogpatch,U.S. Congress District 3,,LIB,Michael J. Kalagias,1,1,0,0
Newton,Grove,U.S. Congress District 3,,LIB,Michael J. Kalagias,11,1,0,10
Newton,Hasty,U.S. Congress District 3,,LIB,Michael J. Kalagias,1,1,0,0
Newton,Polk,U.S. Congress District 3,,LIB,Michael J. Kalagias,4,4,0,0
Newton,Richland,U.S. Congress District 3,,LIB,Michael J. Kalagias,0,0,0,0
Newton,White,U.S. Congress District 3,,LIB,Michael J. Kalagias,0,0,0,0
Newton,Big Creek,U.S. Congress District 3,,DEM,Josh Mahony,12,12,0,0
Newton,Dogpatch,U.S. Congress District 3,,DEM,Josh Mahony,49,49,0,0
Newton,Grove,U.S. Congress District 3,,DEM,Josh Mahony,123,44,6,73
Newton,Hasty,U.S. Congress District 3,,DEM,Josh Mahony,8,8,0,0
Newton,Polk,U.S. Congress District 3,,DEM,Josh Mahony,14,14,0,0
Newton,Richland,U.S. Congress District 3,,DEM,Josh Mahony,2,2,0,0
Newton,White,U.S. Congress District 3,,DEM,Josh Mahony,14,14,0,0
Newton,Big Creek,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,Dogpatch,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,Grove,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,Hasty,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,Polk,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,Richland,U.S. Congress District 3,,NON,Write-In,0,0,0,0
Newton,White,U.S. Congress District 3,,NON,Write-In,1,1,0,0
Newton,Boston,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,9,9,0,0
Newton,Hickory Grove,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,6,6,0,0
Newton,Hudson,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,29,29,0,0
Newton,Jackson,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,255,38,6,211
Newton,Jefferson,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,17,17,0,0
Newton,Low Gap,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,16,16,0,0
Newton,Mt. Sherman,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,11,11,0,0
Newton,Murray,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,22,22,0,0
Newton,Ponca,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,29,29,0,0
Newton,Pleasant Hill,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,21,21,0,0
Newton,Lincoln,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,11,11,0,0
Newton,Van Buren,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,27,27,0,0
Newton,Boston,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0
Newton,Hickory Grove,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0
Newton,Hudson,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0
Newton,Jackson,U.S. Congress District 4,,LIB,Tom Canada,24,5,0,19
Newton,Jefferson,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0
Newton,Low Gap,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0
Newton,Mt. Sherman,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0
Newton,Murray,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0
Newton,Ponca,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0
Newton,Pleasant Hill,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0
Newton,Lincoln,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0
Newton,Van Buren,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0
Newton,Boston,U.S. Congress District 4,,REP,Representative Bruce Westerman,34,34,0,0
Newton,Hickory Grove,U.S. Congress District 4,,REP,Representative Bruce Westerman,27,27,0,0
Newton,Hudson,U.S. Congress District 4,,REP,Representative Bruce Westerman,83,83,0,0
Newton,Jackson,U.S. Congress District 4,,REP,Representative Bruce Westerman,551,105,25,421
Newton,Jefferson,U.S. Congress District 4,,REP,Representative Bruce Westerman,52,52,0,0
Newton,Low Gap,U.S. Congress District 4,,REP,Representative Bruce Westerman,66,66,0,0
Newton,Mt. Sherman,U.S. Congress District 4,,REP,Representative Bruce Westerman,95,95,0,0
Newton,Murray,U.S. Congress District 4,,REP,Representative Bruce Westerman,3,3,0,0
Newton,Ponca,U.S. Congress District 4,,REP,Representative Bruce Westerman,111,111,0,0
Newton,Pleasant Hill,U.S. Congress District 4,,REP,Representative Bruce Westerman,91,91,0,0
Newton,Lincoln,U.S. Congress District 4,,REP,Representative Bruce Westerman,44,44,0,0
Newton,Van Buren,U.S. Congress District 4,,REP,Representative Bruce Westerman,24,24,0,0
Newton,Boston,U.S. Congress District 4,,NON,Write-In,2,2,0,0
Newton,Hickory Grove,U.S. Congress District 4,,NON,Write-In,1,1,0,0
Newton,Hudson,U.S. Congress District 4,,NON,Write-In,1,1,0,0
Newton,Jackson,U.S. Congress District 4,,NON,Write-In,27,2,0,25
Newton,Jefferson,U.S. Congress District 4,,NON,Write-In,0,0,0,0
Newton,Low Gap,U.S. Congress District 4,,NON,Write-In,1,1,0,0
Newton,Mt. Sherman,U.S. Congress District 4,,NON,Write-In,2,2,0,0
Newton,Murray,U.S. Congress District 4,,NON,Write-In,0,0,0,0
Newton,Ponca,U.S. Congress District 4,,NON,Write-In,0,0,0,0
Newton,Pleasant Hill,U.S. Congress District 4,,NON,Write-In,3,3,0,0
Newton,Lincoln,U.S. Congress District 4,,NON,Write-In,2,2,0,0
Newton,Van Buren,U.S. Congress District 4,,NON,Write-In,55,55,0,0
Newton,Big Creek,Governor,,DEM,Jared K. Henderson,14,14,0,0
Newton,Boston,Governor,,DEM,Jared K. Henderson,9,9,0,0
Newton,Dogpatch,Governor,,DEM,Jared K. Henderson,48,48,0,0
Newton,Grove,Governor,,DEM,Jared K. Henderson,50,50,0,0
Newton,Hasty,Governor,,DEM,Jared K. Henderson,11,11,0,0
Newton,Hickory Grove,Governor,,DEM,Jared K. Henderson,5,5,0,0
Newton,Hudson,Governor,,DEM,Jared K. Henderson,26,26,0,0
Newton,Jackson,Governor,,DEM,Jared K. Henderson,337,40,13,284
Newton,Jefferson,Governor,,DEM,Jared K. Henderson,17,17,0,0
Newton,Low Gap,Governor,,DEM,Jared K. Henderson,16,16,0,0
Newton,Mt. Sherman,Governor,,DEM,Jared K. Henderson,10,10,0,0
Newton,Murray,Governor,,DEM,Jared K. Henderson,21,21,0,0
Newton,Polk,Governor,,DEM,Jared K. Henderson,22,22,0,0
Newton,Ponca,Governor,,DEM,Jared K. Henderson,24,24,0,0
Newton,Pleasant Hill,Governor,,DEM,Jared K. Henderson,24,24,0,0
Newton,Lincoln,Governor,,DEM,Jared K. Henderson,10,10,0,0
Newton,Richland,Governor,,DEM,Jared K. Henderson,7,7,0,0
Newton,Van Buren,Governor,,DEM,Jared K. Henderson,27,27,0,0
Newton,White,Governor,,DEM,Jared K. Henderson,17,17,0,0
Newton,Big Creek,Governor,,LIB,Mark West,10,10,0,0
Newton,Boston,Governor,,LIB,Mark West,0,0,0,0
Newton,Dogpatch,Governor,,LIB,Mark West,6,6,0,0
Newton,Grove,Governor,,LIB,Mark West,21,21,0,0
Newton,Hasty,Governor,,LIB,Mark West,13,13,0,0
Newton,Hickory Grove,Governor,,LIB,Mark West,2,2,0,0
Newton,Hudson,Governor,,LIB,Mark West,5,5,0,0
Newton,Jackson,Governor,,LIB,Mark West,65,10,0,55
Newton,Jefferson,Governor,,LIB,Mark West,3,3,0,0
Newton,Low Gap,Governor,,LIB,Mark West,2,2,0,0
Newton,Mt. Sherman,Governor,,LIB,Mark West,14,14,0,0
Newton,Murray,Governor,,LIB,Mark West,0,0,0,0
Newton,Polk,Governor,,LIB,Mark West,6,6,0,0
Newton,Ponca,Governor,,LIB,Mark West,8,8,0,0
Newton,Pleasant Hill,Governor,,LIB,Mark West,8,8,0,0
Newton,Lincoln,Governor,,LIB,Mark West,7,7,0,0
Newton,Richland,Governor,,LIB,Mark West,3,3,0,0
Newton,Van Buren,Governor,,LIB,Mark West,1,1,0,0
Newton,White,Governor,,LIB,Mark West,19,19,0,0
Newton,Big Creek,Governor,,REP,Governor Asa Hutchinson,50,50,0,0
Newton,Boston,Governor,,REP,Governor Asa Hutchinson,31,31,0,0
Newton,Dogpatch,Governor,,REP,Governor Asa Hutchinson,134,134,0,0
Newton,Grove,Governor,,REP,Governor Asa Hutchinson,227,227,0,0
Newton,Hasty,Governor,,REP,Governor Asa Hutchinson,76,76,0,0
Newton,Hickory Grove,Governor,,REP,Governor Asa Hutchinson,28,28,0,0
Newton,Hudson,Governor,,REP,Governor Asa Hutchinson,86,86,0,0
Newton,Jackson,Governor,,REP,Governor Asa Hutchinson,822,99,36,687
Newton,Jefferson,Governor,,REP,Governor Asa Hutchinson,54,54,0,0
Newton,Low Gap,Governor,,REP,Governor Asa Hutchinson,67,67,0,0
Newton,Mt. Sherman,Governor,,REP,Governor Asa Hutchinson,82,82,0,0
Newton,Murray,Governor,,REP,Governor Asa Hutchinson,6,6,0,0
Newton,Polk,Governor,,REP,Governor Asa Hutchinson,57,57,0,0
Newton,Ponca,Governor,,REP,Governor Asa Hutchinson,112,112,0,0
Newton,Pleasant Hill,Governor,,REP,Governor Asa Hutchinson,88,88,0,0
Newton,Lincoln,Governor,,REP,Governor Asa Hutchinson,45,45,0,0
Newton,Richland,Governor,,REP,Governor Asa Hutchinson,80,80,0,0
Newton,Van Buren,Governor,,REP,Governor Asa Hutchinson,28,28,0,0
Newton,White,Governor,,REP,Governor Asa Hutchinson,130,130,0,0
Newton,Big Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,55,55,0,0
Newton,Boston,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,37,37,0,0
Newton,Dogpatch,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,138,138,0,0
Newton,Grove,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,251,251,0,0
Newton,Hasty,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,92,92,0,0
Newton,Hickory Grove,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,28,28,0,0
Newton,Hudson,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,88,88,0,0
Newton,Jackson,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,858,111,36,711
Newton,Jefferson,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,54,54,0,0
Newton,Low Gap,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,69,69,0,0
Newton,Mt. Sherman,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,95,95,0,0
Newton,Murray,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,5,5,0,0
Newton,Polk,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,69,69,0,0
Newton,Ponca,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,116,116,0,0
Newton,Pleasant Hill,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,94,94,0,0
Newton,Lincoln,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,46,46,0,0
Newton,Richland,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,86,86,0,0
Newton,Van Buren,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,25,25,0,0
Newton,White,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,153,153,0,0
Newton,Big Creek,Lieutenant Governor,,LIB,Frank Gilbert,4,4,0,0
Newton,Boston,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0
Newton,Dogpatch,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0
Newton,Grove,Lieutenant Governor,,LIB,Frank Gilbert,8,8,0,0
Newton,Hasty,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0
Newton,Hickory Grove,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0
Newton,Hudson,Lieutenant Governor,,LIB,Frank Gilbert,7,7,0,0
Newton,Jackson,Lieutenant Governor,,LIB,Frank Gilbert,41,5,0,36
Newton,Jefferson,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Newton,Low Gap,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0
Newton,Mt. Sherman,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Newton,Murray,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Newton,Polk,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0
Newton,Ponca,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0
Newton,Pleasant Hill,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0
Newton,Lincoln,Lieutenant Governor,,LIB,Frank Gilbert,5,5,0,0
Newton,Richland,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Newton,Van Buren,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Newton,White,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0
Newton,Big Creek,Lieutenant Governor,,DEM,Anthony Bland,10,10,0,0
Newton,Boston,Lieutenant Governor,,DEM,Anthony Bland,8,8,0,0
Newton,Dogpatch,Lieutenant Governor,,DEM,Anthony Bland,51,51,0,0
Newton,Grove,Lieutenant Governor,,DEM,Anthony Bland,44,44,0,0
Newton,Hasty,Lieutenant Governor,,DEM,Anthony Bland,9,9,0,0
Newton,Hickory Grove,Lieutenant Governor,,DEM,Anthony Bland,6,6,0,0
Newton,Hudson,Lieutenant Governor,,DEM,Anthony Bland,22,22,0,0
Newton,Jackson,Lieutenant Governor,,DEM,Anthony Bland,324,34,13,277
Newton,Jefferson,Lieutenant Governor,,DEM,Anthony Bland,17,17,0,0
Newton,Low Gap,Lieutenant Governor,,DEM,Anthony Bland,14,14,0,0
Newton,Mt. Sherman,Lieutenant Governor,,DEM,Anthony Bland,9,9,0,0
Newton,Murray,Lieutenant Governor,,DEM,Anthony Bland,20,20,0,0
Newton,Polk,Lieutenant Governor,,DEM,Anthony Bland,15,15,0,0
Newton,Ponca,Lieutenant Governor,,DEM,Anthony Bland,25,25,0,0
Newton,Pleasant Hill,Lieutenant Governor,,DEM,Anthony Bland,20,20,0,0
Newton,Lincoln,Lieutenant Governor,,DEM,Anthony Bland,10,10,0,0
Newton,Richland,Lieutenant Governor,,DEM,Anthony Bland,4,4,0,0
Newton,Van Buren,Lieutenant Governor,,DEM,Anthony Bland,28,28,0,0
Newton,White,Lieutenant Governor,,DEM,Anthony Bland,15,15,0,0
Newton,Big Creek,Attorney General,,REP,Attorney General Leslie Rutledge,57,57,0,0
Newton,Boston,Attorney General,,REP,Attorney General Leslie Rutledge,35,35,0,0
Newton,Dogpatch,Attorney General,,REP,Attorney General Leslie Rutledge,139,139,0,0
Newton,Grove,Attorney General,,REP,Attorney General Leslie Rutledge,250,250,0,0
Newton,Hasty,Attorney General,,REP,Attorney General Leslie Rutledge,93,93,0,0
Newton,Hickory Grove,Attorney General,,REP,Attorney General Leslie Rutledge,28,28,0,0
Newton,Hudson,Attorney General,,REP,Attorney General Leslie Rutledge,85,85,0,0
Newton,Jackson,Attorney General,,REP,Attorney General Leslie Rutledge,854,112,37,705
Newton,Jefferson,Attorney General,,REP,Attorney General Leslie Rutledge,49,49,0,0
Newton,Low Gap,Attorney General,,REP,Attorney General Leslie Rutledge,69,69,0,0
Newton,Mt. Sherman,Attorney General,,REP,Attorney General Leslie Rutledge,98,98,0,0
Newton,Murray,Attorney General,,REP,Attorney General Leslie Rutledge,5,5,0,0
Newton,Polk,Attorney General,,REP,Attorney General Leslie Rutledge,65,65,0,0
Newton,Ponca,Attorney General,,REP,Attorney General Leslie Rutledge,116,116,0,0
Newton,Pleasant Hill,Attorney General,,REP,Attorney General Leslie Rutledge,97,97,0,0
Newton,Lincoln,Attorney General,,REP,Attorney General Leslie Rutledge,49,49,0,0
Newton,Richland,Attorney General,,REP,Attorney General Leslie Rutledge,86,86,0,0
Newton,Van Buren,Attorney General,,REP,Attorney General Leslie Rutledge,26,26,0,0
Newton,White,Attorney General,,REP,Attorney General Leslie Rutledge,152,152,0,0
Newton,Big Creek,Attorney General,,LIB,Kerry Hicks,4,4,0,0
Newton,Boston,Attorney General,,LIB,Kerry Hicks,1,1,0,0
Newton,Dogpatch,Attorney General,,LIB,Kerry Hicks,3,3,0,0
Newton,Grove,Attorney General,,LIB,Kerry Hicks,5,5,0,0
Newton,Hasty,Attorney General,,LIB,Kerry Hicks,0,0,0,0
Newton,Hickory Grove,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,Hudson,Attorney General,,LIB,Kerry Hicks,6,6,0,0
Newton,Jackson,Attorney General,,LIB,Kerry Hicks,41,4,0,37
Newton,Jefferson,Attorney General,,LIB,Kerry Hicks,4,4,0,0
Newton,Low Gap,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,Mt. Sherman,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,Murray,Attorney General,,LIB,Kerry Hicks,1,1,0,0
Newton,Polk,Attorney General,,LIB,Kerry Hicks,3,3,0,0
Newton,Ponca,Attorney General,,LIB,Kerry Hicks,3,3,0,0
Newton,Pleasant Hill,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,Lincoln,Attorney General,,LIB,Kerry Hicks,4,4,0,0
Newton,Richland,Attorney General,,LIB,Kerry Hicks,3,3,0,0
Newton,Van Buren,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,White,Attorney General,,LIB,Kerry Hicks,2,2,0,0
Newton,Big Creek,Attorney General,,DEM,Mike Lee,7,7,0,0
Newton,Boston,Attorney General,,DEM,Mike Lee,5,5,0,0
Newton,Dogpatch,Attorney General,,DEM,Mike Lee,49,49,0,0
Newton,Grove,Attorney General,,DEM,Mike Lee,48,48,0,0
Newton,Hasty,Attorney General,,DEM,Mike Lee,8,8,0,0
Newton,Hickory Grove,Attorney General,,DEM,Mike Lee,5,5,0,0
Newton,Hudson,Attorney General,,DEM,Mike Lee,26,26,0,0
Newton,Jackson,Attorney General,,DEM,Mike Lee,330,35,12,283
Newton,Jefferson,Attorney General,,DEM,Mike Lee,19,19,0,0
Newton,Low Gap,Attorney General,,DEM,Mike Lee,16,16,0,0
Newton,Mt. Sherman,Attorney General,,DEM,Mike Lee,9,9,0,0
Newton,Murray,Attorney General,,DEM,Mike Lee,21,21,0,0
Newton,Polk,Attorney General,,DEM,Mike Lee,14,14,0,0
Newton,Ponca,Attorney General,,DEM,Mike Lee,24,24,0,0
Newton,Pleasant Hill,Attorney General,,DEM,Mike Lee,19,19,0,0
Newton,Lincoln,Attorney General,,DEM,Mike Lee,9,9,0,0
Newton,Richland,Attorney General,,DEM,Mike Lee,2,2,0,0
Newton,Van Buren,Attorney General,,DEM,Mike Lee,27,27,0,0
Newton,White,Attorney General,,DEM,Mike Lee,5,5,0,0
Newton,Big Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,57,57,0,0
Newton,Boston,Secretary of State,,REP,John Thurston Commissioner of State Lands,36,36,0,0
Newton,Dogpatch,Secretary of State,,REP,John Thurston Commissioner of State Lands,140,140,0,0
Newton,Grove,Secretary of State,,REP,John Thurston Commissioner of State Lands,249,249,0,0
Newton,Hasty,Secretary of State,,REP,John Thurston Commissioner of State Lands,90,90,0,0
Newton,Hickory Grove,Secretary of State,,REP,John Thurston Commissioner of State Lands,28,28,0,0
Newton,Hudson,Secretary of State,,REP,John Thurston Commissioner of State Lands,81,81,0,0
Newton,Jackson,Secretary of State,,REP,John Thurston Commissioner of State Lands,857,111,35,711
Newton,Jefferson,Secretary of State,,REP,John Thurston Commissioner of State Lands,52,52,0,0
Newton,Low Gap,Secretary of State,,REP,John Thurston Commissioner of State Lands,65,65,0,0
Newton,Mt. Sherman,Secretary of State,,REP,John Thurston Commissioner of State Lands,95,95,0,0
Newton,Murray,Secretary of State,,REP,John Thurston Commissioner of State Lands,4,4,0,0
Newton,Polk,Secretary of State,,REP,John Thurston Commissioner of State Lands,68,68,0,0
Newton,Ponca,Secretary of State,,REP,John Thurston Commissioner of State Lands,108,108,0,0
Newton,Pleasant Hill,Secretary of State,,REP,John Thurston Commissioner of State Lands,93,93,0,0
Newton,Lincoln,Secretary of State,,REP,John Thurston Commissioner of State Lands,47,47,0,0
Newton,Richland,Secretary of State,,REP,John Thurston Commissioner of State Lands,86,86,0,0
Newton,Van Buren,Secretary of State,,REP,John Thurston Commissioner of State Lands,22,22,0,0
Newton,White,Secretary of State,,REP,John Thurston Commissioner of State Lands,150,150,0,0
Newton,Big Creek,Secretary of State,,DEM,Susan Inman,11,11,0,0
Newton,Boston,Secretary of State,,DEM,Susan Inman,9,9,0,0
Newton,Dogpatch,Secretary of State,,DEM,Susan Inman,47,47,0,0
Newton,Grove,Secretary of State,,DEM,Susan Inman,50,50,0,0
Newton,Hasty,Secretary of State,,DEM,Susan Inman,9,9,0,0
Newton,Hickory Grove,Secretary of State,,DEM,Susan Inman,5,5,0,0
Newton,Hudson,Secretary of State,,DEM,Susan Inman,26,26,0,0
Newton,Jackson,Secretary of State,,DEM,Susan Inman,331,35,13,283
Newton,Jefferson,Secretary of State,,DEM,Susan Inman,18,18,0,0
Newton,Low Gap,Secretary of State,,DEM,Susan Inman,16,16,0,0
Newton,Mt. Sherman,Secretary of State,,DEM,Susan Inman,13,13,0,0
Newton,Murray,Secretary of State,,DEM,Susan Inman,22,22,0,0
